,hist_dw,hist_lg
f25,0.12494236049643703,0.12494236049643703
f19,0.07516635953555183,0.07516635953555183
f10,0.05306112345599545,0.05306112345599545
f13,0.047735287109594765,0.047735287109594765
f1,0.04477847720394896,0.04477847720394896
f17,0.044351296151140265,0.044351296151140265
f21,0.04153665423142148,0.04153665423142148
f15,0.04132737733077836,0.04132737733077836
f14,0.04120931269476613,0.04120931269476613
f12,0.03779158291827948,0.03779158291827948
f31,0.03642557178759542,0.03642557178759542
f11,0.03585757909760395,0.03585757909760395
f0,0.03538161830515415,0.03538161830515415
f23,0.03455968390459891,0.03455968390459891
f28,0.033625904911642884,0.033625904911642884
f4,0.02970863628165433,0.02970863628165433
f7,0.016619489145741396,0.016619489145741396
f26,0.016604496456047863,0.016604496456047863
f29,0.01611663460837125,0.01611663460837125
f9,0.015783284765179286,0.015783284765179286
f3,0.015698029840988666,0.015698029840988666
f6,0.015678797050527788,0.015678797050527788
f30,0.015610542726764128,0.015610542726764128
f24,0.015182215160730697,0.015182215160730697
f2,0.015034877507434066,0.015034877507434066
f5,0.014916134783205352,0.014916134783205352
f20,0.01484440263378222,0.01484440263378222
f18,0.014536504590912106,0.014536504590912106
f22,0.014164404316326972,0.014164404316326972
f8,0.014071928317665898,0.014071928317665898
f27,0.014020292832048484,0.014020292832048484
f16,0.013659139848110331,0.013659139848110331
