,hist_dw,hist_lg
0,0.656447,0.653261
1,0.626417,0.619829
2,0.599273,0.590524
3,0.576148,0.56524
4,0.555497,0.542755
5,0.536762,0.522119
6,0.520612,0.503964
7,0.506088,0.488341
8,0.493315,0.474191
9,0.480799,0.461201
10,0.470313,0.449817
11,0.460588,0.438934
12,0.450931,0.428256
13,0.442645,0.419256
14,0.433938,0.41111
15,0.426736,0.403843
16,0.420188,0.396152
17,0.414714,0.389226
18,0.407947,0.382414
19,0.402131,0.375801
20,0.396612,0.370302
21,0.392791,0.365264
22,0.387695,0.360796
23,0.383788,0.355947
24,0.380516,0.352573
25,0.377504,0.349404
26,0.374632,0.345629
27,0.372211,0.342183
28,0.368265,0.33956
29,0.366001,0.336889
30,0.361812,0.3342
31,0.35982,0.332183
32,0.356083,0.329029
33,0.354298,0.326748
34,0.353212,0.323946
35,0.350283,0.321385
36,0.348466,0.319969
37,0.347196,0.316954
38,0.345697,0.31509
39,0.342783,0.313057
40,0.340505,0.310525
41,0.338095,0.30801
42,0.336719,0.306476
43,0.334965,0.305593
44,0.333899,0.305139
45,0.333019,0.303724
46,0.330277,0.30305
47,0.329745,0.3022
48,0.328981,0.300246
49,0.328236,0.297787
