,hist_dw,hist_lg
f25,0.13118458668174227,0.13916209332117807
f19,0.07704166641698769,0.072582611269515
f10,0.05297737989743109,0.050110530445152866
f13,0.04948743743731461,0.04768559420393015
f17,0.04743478439690243,0.04214214248380457
f1,0.04537208322449612,0.04696555090522461
f14,0.0435361706042662,0.04109541916900706
f15,0.042127711320349495,0.038342036968339016
f21,0.040778498524965054,0.0396264125429626
f23,0.04023949367912745,0.038787625104323625
f11,0.03777108532081117,0.03318568321411701
f28,0.03730462636183485,0.03703808652850253
f12,0.036528617006510326,0.035211604018966676
f0,0.03523724642172633,0.03799693685790025
f31,0.032284292724381825,0.03662975413668908
f4,0.030618058940288396,0.031993266431525995
f9,0.01704634154770677,0.014799531087632973
f2,0.0146431369395594,0.01662394146098363
f22,0.014379088827951659,0.013188618548097058
f8,0.013973473369666327,0.013007965863738797
f20,0.013897248323670845,0.014242342510211966
f26,0.013886837033692609,0.014704316103614218
f3,0.01381925615630434,0.014565274883407909
f30,0.013780369631957182,0.014677453605798472
f27,0.013717438643476446,0.013716597539284812
f6,0.013619064359493796,0.015156683595107537
f24,0.013313931716385147,0.014343669502070212
f7,0.013231589486407925,0.014963612557110938
f29,0.012973871805017446,0.015589612022380059
f16,0.012796976965172907,0.013314944628836062
f5,0.012652196442696188,0.013552732714150216
f18,0.012345439791705536,0.014997355776436365
