,hist_dw,hist_lg
0,0.656447,0.652432
1,0.626417,0.618447
2,0.599273,0.588819
3,0.576148,0.562837
4,0.555497,0.539965
5,0.536762,0.519397
6,0.520612,0.501222
7,0.506088,0.484664
8,0.493315,0.469908
9,0.480799,0.456101
10,0.470313,0.443889
11,0.460588,0.432635
12,0.450931,0.421758
13,0.442645,0.41184
14,0.433938,0.402973
15,0.426736,0.394482
16,0.420188,0.38658
17,0.414714,0.379659
18,0.407947,0.372723
19,0.402131,0.366229
20,0.396612,0.360112
21,0.392791,0.353991
22,0.387695,0.348401
23,0.383788,0.343314
24,0.380516,0.338561
25,0.377504,0.334219
26,0.374632,0.329949
27,0.372211,0.326044
28,0.368265,0.322025
29,0.366001,0.318345
30,0.361812,0.315303
31,0.35982,0.312225
32,0.356083,0.309475
33,0.354298,0.306284
34,0.353212,0.303632
35,0.350283,0.300636
36,0.348466,0.298172
37,0.347196,0.29546
38,0.345697,0.293478
39,0.342783,0.291033
40,0.340505,0.288954
41,0.338095,0.286756
42,0.336719,0.284705
43,0.334965,0.282403
44,0.333899,0.280462
45,0.333019,0.27867
46,0.330277,0.277476
47,0.329745,0.275922
48,0.328981,0.273925
49,0.328236,0.272183
