,CPU,GPU,hist_256,hist_1024
0,10.12350000220253,10.042132619343265,10.163055756690465,10.002471044006025
1,9.3144910701996,9.508559401758713,9.297082959412974,10.106999027535466
2,8.958525666159455,9.1572052324469,8.977384742752879,8.603368438121654
3,9.22043933753614,9.53751928605667,9.276510483796068,9.180985375591463
4,8.827228611512517,8.322533730540995,8.876339708952115,8.791631425771127
5,7.819712025820219,8.694650129335654,7.9317667273517545,7.86488903374239
6,8.199116890216375,8.355245930880217,8.5018909805132,8.120306300463515
7,8.180261449134097,8.189818116412004,8.250007018163396,8.335861577473796
8,7.4496016296225855,7.8235042333612395,8.010684091437769,8.020892002374513
9,7.663545509101082,8.134798419746163,7.842774990178732,7.8066698509424866
10,7.577985937774747,7.52987901624021,7.562203217189915,7.574282795533333
11,7.45412900876772,7.785184316953128,7.793417433466153,7.126268230434927
12,7.064385894634665,6.95189181060572,6.77722274777578,7.079115437377019
13,6.77664050032766,6.958643344818547,6.826648033709741,6.922026225058569
14,6.861978672396709,6.9660754417604425,7.042788721498365,6.767475307163786
15,6.799531578135195,6.742597677961818,6.985799981529637,6.977854399953328
16,6.6899997714820785,6.848937684690061,7.2279074942850725,6.303361797392304
17,7.087111819109242,7.325956137508732,6.750339100949784,6.301295781091028
18,7.167216501764332,7.228440497289022,5.8638786838837165,7.131991310241539
19,6.204595137740035,6.382161424041884,7.0050682946272,6.665041080714226
20,5.760287235170121,5.971708352360384,6.069202355098098,5.564857995753585
21,7.175465426192391,5.857678009406181,6.53782332804755,7.066549866479259
22,5.8544903027627315,6.947403178134489,6.933673459687935,5.174394513224335
23,5.748024833789369,5.137754225977063,6.2026664503694695,6.989726311202613
24,7.174890498136877,6.204342048371217,6.6433256429723535,4.942834693705356
25,6.903093041783916,5.417188452044692,5.759153903339263,6.694189452162956
26,5.6274408967362275,5.186941979545138,4.842382356678876,5.31076271441991
27,6.570557554408141,5.09150067857827,6.415699684918991,5.976452821332041
28,4.664267794469462,5.140540232226462,4.650741764467013,4.907704623507816
29,6.9112808812836315,6.006601086706854,4.478528905344903,4.804861124168927
30,4.447948751756599,7.191802988598229,4.570930261991223,5.022360221614386
31,5.8747774409629265,5.8145631531851265,4.8188849506059075,6.693210067409597
32,4.8920757509333415,5.922328963710298,6.654409944441441,5.970217702998265
33,4.926560568357813,6.2752022984869615,5.573753218375293,5.8414606342091835
34,4.25616141504753,5.202895679509996,4.05165568122717,6.0048425374973196
35,4.036220786676462,4.460836355018331,5.667800764022034,5.181979940176218
36,4.057797512281589,4.108265537312629,4.515038658186326,5.123773046064692
37,5.435970963104483,6.34827267447881,6.443938766463857,6.295419178509714
38,6.653418869892859,4.27331686602663,4.672975285226963,4.265987589848103
39,4.230609574075317,4.1536183693891395,4.647698168685415,5.662011493229732
40,4.621289071925002,5.356236422886219,3.8143506302807664,5.388834212934522
41,6.49328390807707,6.426886728795851,5.738538024534823,4.415953105558029
42,4.483818013406756,4.641856498530553,4.496002354342688,4.271653620742543
43,5.840296766307564,6.278814874791928,4.147299872604937,4.807463518854919
44,5.393938155833853,6.065987377742471,4.6130963395941,5.168068202256794
45,5.1076320057917055,6.000118516532866,5.889244526454403,4.220719289847671
46,4.331297305599301,6.6470670864698125,5.1553328036318495,4.486143632522316
47,4.80724883951693,4.888310539441272,5.526732310045404,6.112459722363314
48,4.507930771757842,4.724581508093931,6.069374216555269,5.734083929172741
49,5.310312087111112,5.254512430859793,5.228616777004066,5.342186295340688
