,hist_dw,hist_lg
0,0.648451,0.642545
1,0.610167,0.599873
2,0.577397,0.563309
3,0.549323,0.531065
4,0.524716,0.50319
5,0.50316,0.47831
6,0.482979,0.456331
7,0.465939,0.436812
8,0.449825,0.419384
9,0.435606,0.403578
10,0.423355,0.389049
11,0.411868,0.375722
12,0.401308,0.363723
13,0.391248,0.352748
14,0.382289,0.34274
15,0.374378,0.33328
16,0.36624,0.324716
17,0.359061,0.316902
18,0.352315,0.309504
19,0.345788,0.302872
20,0.339403,0.296549
21,0.333271,0.290285
22,0.327859,0.284459
23,0.322604,0.279361
24,0.318194,0.274495
25,0.314257,0.270001
26,0.310545,0.265642
27,0.307374,0.261447
28,0.30316,0.25764
29,0.300558,0.254119
30,0.298286,0.250588
31,0.295664,0.247158
32,0.293271,0.244049
33,0.290729,0.241193
34,0.288373,0.238285
35,0.285346,0.235604
36,0.283621,0.233175
37,0.281501,0.231147
38,0.278437,0.228878
39,0.277248,0.227062
40,0.275297,0.224803
41,0.273396,0.222666
42,0.270331,0.220994
43,0.269,0.219355
44,0.266949,0.217554
45,0.26466,0.215879
46,0.263278,0.214136
47,0.261977,0.212566
48,0.260765,0.210761
49,0.258347,0.209156
