,hist_dw,hist_lg
f25,0.12484462830398498,0.12484462830398498
f19,0.07457478462868336,0.07457478462868336
f10,0.05135779726508936,0.05135779726508936
f13,0.04769387163566504,0.04769387163566504
f1,0.04441419363748064,0.04441419363748064
f14,0.04375291632928785,0.04375291632928785
f17,0.0431070997542622,0.0431070997542622
f21,0.04269796236355913,0.04269796236355913
f15,0.04248023872195593,0.04248023872195593
f0,0.03846835567309486,0.03846835567309486
f12,0.036985102238577,0.036985102238577
f31,0.03661309382378363,0.03661309382378363
f23,0.03649906054151073,0.03649906054151073
f11,0.03549881808656758,0.03549881808656758
f28,0.035293277086742826,0.035293277086742826
f4,0.030601642719741202,0.030601642719741202
f9,0.016530984523265894,0.016530984523265894
f3,0.015870647783747006,0.015870647783747006
f26,0.015614731102373757,0.015614731102373757
f29,0.01541572495459478,0.01541572495459478
f2,0.015312405436224714,0.015312405436224714
f24,0.015173111373081477,0.015173111373081477
f27,0.014999475625452561,0.014999475625452561
f16,0.014863429865863304,0.014863429865863304
f20,0.014729018170789325,0.014729018170789325
f6,0.014531639570336652,0.014531639570336652
f18,0.014152374052363102,0.014152374052363102
f7,0.013941743701745682,0.013941743701745682
f8,0.013700465926800244,0.013700465926800244
f5,0.013650840080701318,0.013650840080701318
f22,0.013619038389373535,0.013619038389373535
f30,0.013011526633300458,0.013011526633300458
