,hist_dw,hist_lg
0,0.644531,0.639324
1,0.603804,0.593733
2,0.568389,0.555176
3,0.538082,0.521694
4,0.511781,0.492214
5,0.488373,0.466742
6,0.467651,0.443882
7,0.447703,0.42419
8,0.431203,0.405592
9,0.41508,0.388772
10,0.402171,0.374734
11,0.389313,0.361455
12,0.378071,0.349315
13,0.367707,0.338439
14,0.358878,0.328399
15,0.350476,0.319776
16,0.342522,0.311476
17,0.3353,0.304072
18,0.328328,0.297143
19,0.32251,0.290889
20,0.316748,0.284673
21,0.311311,0.2797
22,0.305897,0.274511
23,0.301378,0.269455
24,0.297023,0.265157
25,0.292149,0.261207
26,0.288186,0.257361
27,0.28512,0.25372
28,0.281295,0.2504
29,0.277941,0.247225
30,0.274396,0.244466
31,0.271714,0.24179
32,0.269431,0.239065
33,0.267351,0.23683
34,0.264434,0.234744
35,0.261462,0.232252
36,0.259539,0.229865
37,0.257656,0.228314
38,0.256,0.226016
39,0.254272,0.224259
40,0.25212,0.222984
41,0.250781,0.221874
42,0.249483,0.220723
43,0.24722,0.219343
44,0.246142,0.218512
45,0.245091,0.217803
46,0.243961,0.216131
47,0.242969,0.215416
48,0.241709,0.214778
49,0.240616,0.213582
