,hist_dw,hist_lg
0,110.135756088,115.08433817400001
1,105.3313978512,108.717387548
2,100.79872820599999,100.1314127066
3,95.570770822,99.2244656468
4,94.11185107470001,94.68429939859999
5,92.08457476000001,91.589956535
6,88.0960011308,93.36699666999999
7,87.6137960473,84.484593802
8,85.2242232588,84.277012056
9,81.9629311425,83.884875209
10,81.5904635595,87.292295962
11,79.7261524916,82.46141670099999
12,76.69893670649999,78.223484039
13,77.86309506959999,80.713454071
14,77.64692962109999,77.24767365399998
15,75.80916097299999,76.6091174779
16,75.268405893,75.450285907
17,72.1878847083,78.3994440258
18,73.535575744,70.6671372015
19,71.5328082238,75.15326082150001
20,72.9653089347,75.047105262
21,70.6081306,67.48939884800001
22,71.488254153,66.683053288
23,70.58787199849999,67.768948472
24,71.05175092500001,77.58244446849
25,67.7538329384,77.11032967999999
26,70.135395942,68.16797949000001
27,67.86157491085001,69.68202020800001
28,69.7737377086,64.757524486
29,69.85333967,63.683874547
30,67.0612378645,68.41050177899999
31,74.368576949,67.92255225470001
32,74.00955024199999,62.388236577300006
33,68.2749803367,69.9427445867
34,67.548167109,61.294457937000004
35,72.32363859899999,63.674536537
36,74.579073036,66.2182040238
37,70.491896231,62.431034927599995
38,73.86469988210001,60.925637455
39,69.977197782,66.23460046100001
40,64.06605879700001,65.99222733900001
41,73.57129727699999,56.672474394
42,71.14074562460999,57.923916458
43,68.6373521669,63.596059571999994
44,70.37505504980001,55.842872071
45,67.37519337520001,57.5841966586
46,69.3259322246,55.668746603
47,67.86863979651,56.418115671799995
48,66.87512782,56.0251096871
49,68.099990658,53.264499865999994
