,hist_dw,hist_lg
f23,0.1357890885194072,0.12649522159173182
f7,0.11569664628637914,0.09974490912276895
f12,0.06206683663958686,0.06731191483239664
f26,0.06189720525914906,0.06333050445712404
f24,0.060590893268681986,0.055254499269884114
f19,0.060519868242099074,0.053709628337257696
f16,0.05931658736030253,0.05151906060938459
f4,0.05614785393130941,0.04954103549901423
f31,0.056002144410849546,0.05325992173142809
f20,0.05346833602957889,0.05100627924969976
f10,0.05021089247393273,0.04846039572863731
f21,0.04979429122610678,0.05092510814372532
f0,0.0471699572286434,0.05445521018075937
f25,0.04243235872722694,0.04378154272598286
f17,0.037807663889281376,0.04523306889990293
f9,0.037360626250731575,0.04479484934293704
f11,0.0008972919809296034,0.0031878359486385635
f2,0.0008947389282778283,0.004001184181349572
f27,0.0008837201258589939,0.0
f3,0.0008818187148485079,0.004093225343121553
f22,0.0008734777279136114,0.0039000896263735358
f29,0.0008686838714249457,0.0
f13,0.0008670138536267859,0.0
f15,0.0008657275770243667,0.0034562830778804917
f28,0.0008532149335277983,0.004172392459579581
f1,0.0008522062910461465,0.0032552556865254
f14,0.0008474713065673944,0.003754293942452477
f30,0.0008461311911008405,0.003471635790028519
f8,0.0008435909436684001,0.004261984998963961
f5,0.0008299128108703812,0.0
f6,0.0008188012717776428,0.0036226692224514824
f18,0.0008049487282703511,0.0
