,hist_dw,hist_lg
0,0.653787,0.646253
1,0.620079,0.606261
2,0.591472,0.572145
3,0.566373,0.542509
4,0.544615,0.516543
5,0.524333,0.493722
6,0.50487,0.472858
7,0.489954,0.454722
8,0.476621,0.438164
9,0.462257,0.423451
10,0.449932,0.409758
11,0.439412,0.397645
12,0.427858,0.386286
13,0.418751,0.375999
14,0.408972,0.366647
15,0.401732,0.358012
16,0.394519,0.350068
17,0.388287,0.342773
18,0.380762,0.335761
19,0.375163,0.329591
20,0.371054,0.323721
21,0.365145,0.318234
22,0.361634,0.313181
23,0.357109,0.308304
24,0.35378,0.303724
25,0.349431,0.299658
26,0.345378,0.295803
27,0.342667,0.29194
28,0.339501,0.288488
29,0.336861,0.285134
30,0.334555,0.282099
31,0.332213,0.279194
32,0.329914,0.276272
33,0.327178,0.273853
34,0.324059,0.271097
35,0.322276,0.268672
36,0.320608,0.266276
37,0.319643,0.264151
38,0.316825,0.262419
39,0.315505,0.260624
40,0.314639,0.259257
41,0.313175,0.257134
42,0.311782,0.255654
43,0.31096,0.254259
44,0.310223,0.253131
45,0.308964,0.252135
46,0.307715,0.250578
47,0.305693,0.249301
48,0.30506,0.248309
49,0.303691,0.247161
