,EQBIN_dw,EQBIN_lg
0,6.102143460000001,6.3110662
1,5.572659509999999,5.728899215999999
2,5.38467959,5.530911
3,5.490432080000001,5.6730958099999995
4,5.079671039,5.6205118
5,4.82142333,5.531180085
6,4.865637606,4.92083274
7,4.84182266,5.069632681
8,4.8427911539999995,5.2739163399999995
9,4.591057210000001,4.759726984
10,4.79277688,4.658368045
11,4.54781494,4.49593091
12,4.401611689999999,4.836290869999999
13,4.199120768,4.44509502
14,4.890840814000001,4.3451858
15,4.34694878,5.15088641
16,4.680812572,4.0288447000000005
17,4.39438631,4.66141934
18,4.65457927,4.366777397
19,4.173909330000001,4.285284655
20,4.39977731,4.19303335
21,4.23653586,4.59572337
22,3.998068849,4.3648384
23,3.8922724300000002,4.252270966999999
24,4.205292923,4.278060267
25,4.004922778,4.4587538900000006
26,3.7305938670000005,4.647645509
27,3.9323962359999998,4.0514192399999995
28,3.91174787,4.3891282700000005
29,3.8330925970000003,4.173938282
30,4.1074167500000005,4.3732941
31,4.00104446,4.07459569
32,3.8124176800000003,3.969377443
33,3.89545898,4.395176080000001
34,3.6896836669999997,4.247352
35,3.523489793,3.4865099539999997
36,3.9302244899999996,4.09869211
37,3.8555388399999995,3.4746779329999997
38,3.8958588472000004,3.580972295
39,3.678738285,4.0049825
40,3.6121450899999994,3.580480937000001
41,3.90290274,4.1482554799999996
42,3.74384592,3.707901593
43,3.564481109,3.807243368
44,3.25528095,4.047417994
45,3.6116928800000005,3.7007933599999996
46,3.45571929,3.25393094
47,3.765383141,4.00609015
48,3.35857661,3.7857984140000003
49,3.515153411,3.5246243170000002
