,hist_dw,hist_lg
0,0.642548,0.63721
1,0.598794,0.589718
2,0.561572,0.54894
3,0.528988,0.513199
4,0.500188,0.481916
5,0.474434,0.45432
6,0.452228,0.429252
7,0.43153,0.406939
8,0.413145,0.386056
9,0.397198,0.367228
10,0.38187,0.350362
11,0.36797,0.335265
12,0.354839,0.321062
13,0.343355,0.307862
14,0.332902,0.295503
15,0.323293,0.284527
16,0.313602,0.274336
17,0.305828,0.265047
18,0.296993,0.255917
19,0.289698,0.24828
20,0.283507,0.241147
21,0.276142,0.234402
22,0.269518,0.227769
23,0.264098,0.221368
24,0.25769,0.215291
25,0.251276,0.210344
26,0.246402,0.204984
27,0.240978,0.199951
28,0.236353,0.194803
29,0.231567,0.189975
30,0.227429,0.186025
31,0.22329,0.1815
32,0.219101,0.177116
33,0.215275,0.173324
34,0.211838,0.169619
35,0.208265,0.165746
36,0.204121,0.163302
37,0.200467,0.160085
38,0.198284,0.156951
39,0.19587,0.154028
40,0.192786,0.152829
41,0.190696,0.149167
42,0.186019,0.147325
43,0.182469,0.146514
44,0.181708,0.144681
45,0.179833,0.142692
46,0.178363,0.141172
47,0.176668,0.14047
48,0.174473,0.138128
49,0.171985,0.137163
