,EQBIN_dw,EQBIN_lg
0,0.5703477842801881,0.5703477842801881
1,0.5383810681700463,0.5383810681700463
2,0.5272811131296703,0.5272811131296703
3,0.5103127336310549,0.5103127336310549
4,0.533862467470387,0.533862467470387
5,0.47966539969158245,0.47966539969158245
6,0.5107064584192006,0.5107064584192006
7,0.5152528870971516,0.5152528870971516
8,0.4802180502807726,0.4802180502807726
9,0.4624462811611564,0.4624462811611564
10,0.48457879917088625,0.48457879917088625
11,0.47762353895691095,0.47762353895691095
12,0.4410448691420289,0.4410448691420289
13,0.4192494023646762,0.4192494023646762
14,0.41667582043139867,0.41667582043139867
15,0.3812686160905922,0.3812686160905922
16,0.47949142613514883,0.47949142613514883
17,0.4251784282981075,0.4251784282981075
18,0.44331694229781204,0.44331694229781204
19,0.44747891185684263,0.44747891185684263
20,0.43528902208852804,0.43528902208852804
21,0.4112868338702031,0.4112868338702031
22,0.4372368326695319,0.4372368326695319
23,0.38213443310093165,0.38213443310093165
24,0.39522843383037276,0.39522843383037276
25,0.4534907979745206,0.4534907979745206
26,0.34330872624407743,0.34330872624407743
27,0.4032622091326779,0.4032622091326779
28,0.33777479448744374,0.33777479448744374
29,0.30645873791776207,0.30645873791776207
30,0.36799167093260493,0.36799167093260493
31,0.33807114139425953,0.33807114139425953
32,0.3236244759213755,0.3236244759213755
33,0.33791288824668037,0.33791288824668037
34,0.31536428197895927,0.31536428197895927
35,0.3726296040868644,0.3726296040868644
36,0.391067439065991,0.391067439065991
37,0.3425841016039012,0.3425841016039012
38,0.293734648966629,0.293734648966629
39,0.38515962203803505,0.38515962203803505
40,0.39425718991721176,0.39425718991721176
41,0.3773663512602258,0.3773663512602258
42,0.38669019198372667,0.38669019198372667
43,0.3590227487338667,0.3590227487338667
44,0.3863657244939316,0.3863657244939316
45,0.39433806768303437,0.39433806768303437
46,0.35696559539973977,0.35696559539973977
47,0.35149155205624244,0.35149155205624244
48,0.2863805347174383,0.2863805347174383
49,0.3673615104821659,0.3673615104821659
