,hist_dw,hist_lg
f23,0.11083751703367511,0.10260357073706405
f2,0.09373620527475317,0.08525037541382542
f10,0.08679048803477807,0.08118991199490196
f3,0.07758247864098855,0.07919003024618376
f5,0.0736512634670216,0.07456745403188125
f25,0.07083597561428583,0.06714599175024717
f12,0.06394281980828932,0.06148790047842958
f16,0.061808256140515744,0.05572405365718014
f21,0.051624642158845734,0.04782436623615936
f6,0.04891420048309365,0.045404420456295586
f11,0.04305847639595807,0.041639110874881924
f15,0.04250826825828779,0.039311686972323255
f26,0.04133366053599681,0.04068332026325639
f28,0.03680175626694694,0.03812601061214948
f7,0.03665474209351906,0.03544909099381213
f13,0.030260714869815315,0.0331955043222969
f22,0.001967859802578173,0.004599513912943427
f27,0.0019551320604162528,0.004489219930370112
f31,0.0019166638950128185,0.004416040981463236
f30,0.0019029485556896558,0.004414389290411213
f24,0.0018883429194150713,0.004145467000767907
f17,0.0018487237093945726,0.004595261644071209
f4,0.0018415471572269645,0.004361116534412496
f18,0.001836793267224156,0.004421732726752204
f0,0.0018310848936443425,0.004523361806701944
f8,0.0018309922417861777,0.0046202142862581674
f29,0.0018307283256069429,0.004672013979733095
f19,0.0018302221005005025,0.004650356100013167
f14,0.0017986685698877123,0.004346741025699774
f20,0.0017979093104126716,0.004151240955841031
f9,0.0017949795733444747,0.004423801209366917
f1,0.0017859385410889173,0.004376729574305797
