,hist_dw,hist_lg
0,1.7367063058357917,1.8313152219267321
1,1.6004629240409536,1.7116179629631063
2,1.5815623388981084,1.667946113507675
3,1.541103491995657,1.6301180318279325
4,1.4703907238687797,1.5240231548610386
5,1.3980276266293097,1.4962988621261362
6,1.3977085686671689,1.4492095920619827
7,1.3313504169648245,1.430462626667817
8,1.3038894037677724,1.395333701900763
9,1.305149314626585,1.3472830399743898
10,1.2972209277506683,1.3325284692522354
11,1.2295880388835951,1.3282780184270084
12,1.1978529187262572,1.2433465037540643
13,1.205279041217314,1.2556896129785338
14,1.224666459356139,1.2122064673635924
15,1.136960054843282,1.2157314246988193
16,1.1706919740957986,1.1729245593515158
17,1.1155255138249516,1.178925248982477
18,1.123718303786317,1.1424545612829127
19,1.124632837977236,1.1312429690476502
20,1.0965197485805755,1.1189193795642645
21,1.1021041026328968,1.09682906043546
22,1.0666467659550714,1.1023706430813343
23,1.0263701622606318,1.0390818472271055
24,1.0361577489969849,1.0180851103938158
25,1.0171058849758081,1.0028525600988623
26,0.9984789394034737,1.0138792619423391
27,0.9986470702268999,0.9862546105686131
28,0.9339611404279456,0.9729784434321037
29,0.9775444205840838,0.9444025926464552
30,0.9582129227876631,0.9146457881228145
31,0.9526752378412222,0.9087196132165052
32,0.9283402316075098,0.895689545286295
33,0.9345534079445432,0.8918913738233266
34,0.8957592612108606,0.8839245849781093
35,0.8990390248370462,0.8539242697174442
36,0.9116163946319342,0.8600278444647116
37,0.8750173760005802,0.8638380430887903
38,0.8846249088838414,0.7661466190722583
39,0.8667969473348696,0.8348345625771836
40,0.876249857474392,0.7922769638258057
41,0.7398014059970848,0.6889635808368685
42,0.840805809056523,0.7934072444594651
43,0.8043265668265407,0.6721119769809454
44,0.7982172948055607,0.7355705369299913
45,0.8051079638538873,0.7121753411980424
46,0.6848912781882692,0.7305304823597512
47,0.7798344155374495,0.7283362885700547
48,0.7904284360787479,0.7508805208011669
49,0.6956864888657175,0.7145893046205912
