,hist_dw,hist_lg
f14,0.11546814485789682,0.12349760553163178
f23,0.10579233795102387,0.10013772122369119
f15,0.08602399957096997,0.07983151362438222
f28,0.08288499871586415,0.07710289815571167
f3,0.07683070824733336,0.07670623342920034
f27,0.06004012741676113,0.06212198300108327
f0,0.05693441585669962,0.054202494467275666
f9,0.053865425014234296,0.046124001323198646
f30,0.053526334004205534,0.0538870978461129
f18,0.05146443767173829,0.05300986949273743
f26,0.0505172093585704,0.04784025034956386
f22,0.04815678684927179,0.04767117382383195
f19,0.04615124055196596,0.049180713021163024
f5,0.04482430748292184,0.04479874554886037
f6,0.03804481983947791,0.043351548363497486
f12,0.02690116296977831,0.039163679875693545
f11,0.00023680387886393172,0.0
f2,0.00022216477809031273,0.0
f29,0.0001852224675307039,0.0
f4,0.00018189774875241094,0.0
f10,0.00016890853289334634,0.0
f1,0.00016519525081604716,0.0
f13,0.00015669948030438093,0.0005207852309487167
f25,0.00015534924247632054,0.0
f8,0.00015372923756746393,0.0
f7,0.0001487499876924922,0.0
f21,0.00014814721628906446,0.0
f20,0.00014127416312039403,0.0003984760034022486
f31,0.00013620294152599135,0.00045320968801364496
f17,0.0001310277555461697,0.0
f16,0.00012668796532000953,0.0
f24,0.00011548299449772483,0.0
