,hist_dw,hist_lg
f23,0.11777419319271981,0.12287989245189189
f2,0.1001468785932269,0.0976152479332171
f10,0.0924393725862719,0.08445259396444671
f3,0.08446723820944751,0.08670351148865064
f5,0.07664670367008837,0.07671139424056478
f25,0.07084383899761662,0.07190893073951468
f12,0.06268072751595055,0.06410709414588639
f16,0.05449176909730186,0.055162331320870096
f21,0.04929474042604337,0.04823797456458457
f6,0.048672589596873,0.046972304474453275
f26,0.043160069965819926,0.04327760612050005
f11,0.042880564119363127,0.04222420770774338
f7,0.042019945209383916,0.03631516666501955
f28,0.03941399267975645,0.03844997265388357
f15,0.03842808203533735,0.03931036548418851
f13,0.02677002420531808,0.03193415873400561
f18,0.0007476611133744768,0.0009377578508494891
f8,0.0007013625043790151,0.0006525773151432058
f0,0.0006979980269859235,0.0009822070766338218
f30,0.0006802932315282844,0.0008150908892879672
f9,0.0006637570391920658,0.0009350704616527189
f29,0.0006564295307704819,0.0009918061802854405
f1,0.0006540914804739027,0.0005780006165167405
f4,0.0006280664229339306,0.0009847606301435817
f19,0.0006276500066679013,0.0007722729517618843
f24,0.0005893354462119475,0.0007459213807687403
f14,0.0005602476599594917,0.0008730216131453426
f22,0.0005484384592008752,0.0009494335348914833
f20,0.0005374446359610667,0.0008012262970737141
f31,0.0005327287214219155,0.0007281097183189324
f27,0.0005231567751047425,0.000798449003786901
f17,0.0005206088453152233,0.001191541790319161
