,hist_dw,hist_lg
f23,0.1357890885194072,0.12311959121290288
f7,0.11569664628637914,0.09618781212631299
f12,0.06206683663958686,0.07060891141148569
f26,0.06189720525914906,0.06466134642104023
f24,0.060590893268681986,0.058357768914543584
f19,0.060519868242099074,0.053514830380827244
f16,0.05931658736030253,0.05243470742863521
f4,0.05614785393130941,0.051391785356494406
f31,0.056002144410849546,0.05603269642872297
f20,0.05346833602957889,0.04944648051218173
f10,0.05021089247393273,0.05249766462459772
f21,0.04979429122610678,0.05157772421838774
f0,0.0471699572286434,0.059522237041152753
f25,0.04243235872722694,0.04595525196216926
f17,0.037807663889281376,0.047403646811155345
f9,0.037360626250731575,0.04713301536045616
f11,0.0008972919809296034,0.003998011291811742
f2,0.0008947389282778283,0.0
f27,0.0008837201258589939,0.0
f3,0.0008818187148485079,0.0
f22,0.0008734777279136114,0.0
f29,0.0008686838714249457,0.0
f13,0.0008670138536267859,0.0
f15,0.0008657275770243667,0.0
f28,0.0008532149335277983,0.0
f1,0.0008522062910461465,0.0
f14,0.0008474713065673944,0.0
f30,0.0008461311911008405,0.0
f8,0.0008435909436684001,0.0040238056934267016
f5,0.0008299128108703812,0.006347237174884851
f6,0.0008188012717776428,0.0
f18,0.0008049487282703511,0.005785475628810873
