,hist_dw,hist_lg
0,0.651376,0.63798
1,0.614705,0.591293
2,0.582816,0.549657
3,0.551369,0.514625
4,0.526505,0.483298
5,0.503861,0.456259
6,0.481715,0.432605
7,0.466563,0.411322
8,0.451176,0.39152
9,0.436075,0.373413
10,0.421577,0.358661
11,0.411223,0.345096
12,0.398177,0.332914
13,0.386342,0.321085
14,0.376395,0.310619
15,0.369814,0.302114
16,0.359605,0.293813
17,0.351354,0.286563
18,0.343951,0.278336
19,0.336152,0.272157
20,0.331963,0.264746
21,0.326944,0.258242
22,0.320242,0.253279
23,0.313727,0.249121
24,0.307337,0.242935
25,0.304051,0.238042
26,0.298348,0.234169
27,0.295649,0.229692
28,0.292311,0.225874
29,0.288696,0.222583
30,0.285751,0.219807
31,0.281073,0.216172
32,0.276144,0.213313
33,0.272189,0.209678
34,0.268644,0.206565
35,0.264324,0.203376
36,0.259901,0.200055
37,0.256159,0.19719
38,0.251957,0.195352
39,0.24796,0.192996
40,0.243778,0.190423
41,0.240957,0.188404
42,0.238016,0.18603
43,0.236159,0.183767
44,0.232507,0.181595
45,0.229262,0.17951
46,0.225888,0.177315
47,0.223594,0.175432
48,0.220536,0.173548
49,0.217974,0.171148
