,hist_dw,hist_lg
f14,0.11546814485789682,0.11440397753258728
f23,0.10579233795102387,0.09806755807489347
f15,0.08602399957096997,0.08109792985128658
f28,0.08288499871586415,0.0770216716398043
f3,0.07683070824733336,0.07734029211225672
f27,0.06004012741676113,0.06073558930416741
f0,0.05693441585669962,0.05445061474178083
f9,0.053865425014234296,0.048343003243269296
f30,0.053526334004205534,0.054225862930981694
f18,0.05146443767173829,0.05312677432673168
f26,0.0505172093585704,0.04827747156153005
f22,0.04815678684927179,0.0499402309125324
f19,0.04615124055196596,0.05254951740609928
f5,0.04482430748292184,0.046253624990049556
f6,0.03804481983947791,0.045149978755127385
f12,0.02690116296977831,0.03901590261690215
f11,0.00023680387886393172,0.0
f2,0.00022216477809031273,0.0
f29,0.0001852224675307039,0.0
f4,0.00018189774875241094,0.0
f10,0.00016890853289334634,0.0
f1,0.00016519525081604716,0.0
f13,0.00015669948030438093,0.0
f25,0.00015534924247632054,0.0
f8,0.00015372923756746393,0.0
f7,0.0001487499876924922,0.0
f21,0.00014814721628906446,0.0
f20,0.00014127416312039403,0.0
f31,0.00013620294152599135,0.0
f17,0.0001310277555461697,0.0
f16,0.00012668796532000953,0.0
f24,0.00011548299449772483,0.0
