,CPU,GPU,hist_256,hist_1024
f3,0.1229431968605094,0.12740895262599491,0.12836841498027288,0.12533753797280003
f12,0.0735426946905812,0.0744469475224772,0.07364745016649321,0.07434306318936025
f9,0.05390348498940874,0.05379639259189146,0.05495153289915172,0.053723866813890846
f28,0.05176120667363485,0.051227288905243244,0.05179343111182346,0.051956143303039576
f5,0.04934955492220351,0.04972112852434965,0.04982914477029503,0.049616689017091056
f15,0.04912391457603165,0.04833715062299873,0.04797168149962629,0.04761293171477466
f7,0.04900784059755835,0.048693088503090454,0.047784356099778956,0.05078589193008561
f1,0.04846684585194906,0.048181002419344456,0.04789844820696561,0.04676653290785475
f6,0.04835906724866454,0.04885040039925977,0.049097613183779185,0.04764565403150194
f19,0.046883640568944576,0.046127700252256376,0.04582647970208023,0.0461597123953358
f31,0.04389871784864153,0.04289409726946937,0.04354620113578419,0.04425265271386679
f14,0.04087208382913474,0.04041667088643684,0.0403427964336895,0.04049495225233518
f29,0.03999795010745734,0.0397116581207792,0.04028696443483158,0.039748078090254366
f24,0.03782207554988749,0.037164099149107566,0.03719064352358228,0.03670559063694955
f17,0.03362099138579707,0.0341125198365148,0.03377778265787643,0.03404375725001518
f21,0.030833307131514567,0.030098342946957464,0.03083408686947865,0.03087358508941794
f30,0.011738371554322136,0.01174776192901358,0.011413939044035001,0.011001884273781277
f25,0.011717479938808905,0.011223485030781293,0.011516673561600913,0.012156731603753832
f11,0.011491828407325516,0.01120020281996159,0.010862836568914087,0.011318846106250006
f20,0.011375697256064196,0.011439299173919493,0.011291544556420547,0.011259006407213532
f10,0.01137203144869881,0.011335822855541654,0.010972746198021095,0.011323136958867221
f13,0.011362985704741245,0.01119810718534144,0.011344295774277091,0.011266697249158528
f18,0.011259478680046283,0.010849297195064259,0.010989178005474588,0.011292328301569652
f0,0.011258399613803422,0.011387423954919427,0.01117609924183036,0.010887681709100087
f4,0.011222307188081168,0.010994827357346866,0.010804576438458774,0.011190801785793384
f2,0.011166181278670284,0.01095844990351126,0.010963577146493096,0.011018889500166244
f16,0.011106653903125078,0.011386498130743333,0.010989859475895003,0.011333162786545878
f22,0.011101090240671326,0.011084876752948501,0.010854572857878168,0.01112986575394839
f23,0.010977815095812846,0.011161132687777247,0.011030085031434864,0.011383626309595635
f8,0.010890054191981855,0.01084708322154475,0.010469007532307237,0.010933181391626974
f27,0.010889173348104577,0.011079394602340779,0.010939579496854224,0.011387619250290401
f26,0.010683879317823605,0.010918896623073064,0.011234401394595727,0.011049901303765658
