,hist_dw,hist_lg
0,0.664188,0.664188
1,0.638392,0.638392
2,0.610712,0.610712
3,0.591238,0.591238
4,0.569817,0.569817
5,0.552351,0.552351
6,0.540152,0.540152
7,0.526174,0.526174
8,0.511435,0.511435
9,0.495498,0.495498
10,0.483747,0.483747
11,0.477255,0.477255
12,0.465701,0.465701
13,0.460333,0.460333
14,0.450351,0.450351
15,0.445641,0.445641
16,0.437011,0.437011
17,0.429169,0.429169
18,0.424053,0.424053
19,0.416971,0.416971
20,0.410107,0.410107
21,0.40593,0.40593
22,0.401991,0.401991
23,0.396181,0.396181
24,0.393409,0.393409
25,0.389557,0.389557
26,0.386729,0.386729
27,0.381851,0.381851
28,0.375308,0.375308
29,0.372875,0.372875
30,0.368542,0.368542
31,0.364905,0.364905
32,0.360452,0.360452
33,0.357115,0.357115
34,0.353401,0.353401
35,0.348885,0.348885
36,0.346702,0.346702
37,0.342469,0.342469
38,0.340977,0.340977
39,0.335375,0.335375
40,0.330505,0.330505
41,0.326176,0.326176
42,0.324182,0.324182
43,0.321317,0.321317
44,0.320448,0.320448
45,0.317088,0.317088
46,0.313027,0.313027
47,0.30937,0.30937
48,0.306075,0.306075
49,0.304054,0.304054
