,hist_dw,hist_lg
0,27.13754905,25.323942824
1,26.244935842000004,24.08995796
2,24.918126887,23.456876621
3,24.708622534,22.339374426
4,24.11076838,21.176977271
5,23.376816538999996,20.279996851
6,21.768141415000002,19.324048018
7,21.93112849,19.5225923485
8,21.874914007,18.88708123
9,21.63954521,18.559199272999997
10,20.808959552,18.511111219999997
11,20.5984231158,17.82197134
12,21.958210827,16.8087229524
13,20.678508348999998,17.864383067
14,20.261256839799998,17.68192064
15,20.206322868,16.13424355
16,19.53990752,16.686761609999998
17,20.111418693,16.493511129999998
18,18.858153604,16.26676587
19,19.46793553,15.932749560000001
20,20.002482798000003,16.028623801
21,18.754263700000003,15.962851086
22,18.9874950878,15.911195008000002
23,19.03581955,15.399647236000002
24,19.02434431,15.064464591
25,19.781132175000003,15.49450906
26,18.183150824000002,15.078947286000002
27,17.32898861,15.44070056
28,18.420806612,14.847630124999998
29,19.030430231,14.592322959999999
30,18.309465651300002,14.431669448000001
31,20.700432212000003,13.97307231
32,17.3064580667,14.28927226
33,17.149842918,13.38745966136
34,18.661992632999997,14.1739461947
35,19.806191027,14.593449034999999
36,19.2589907733,14.170490397
37,18.23589018,14.1264855912
38,18.631471091999998,13.219037714999999
39,18.60397193,14.23999559
40,18.733082733,15.80451153
41,18.120647660000003,13.7047758799
42,17.372629256,14.0926904222
43,19.7264920697,13.255829557999999
44,18.483529515999997,13.7454947447
45,18.8386505324,13.4248714169
46,17.926257309999997,12.885626564999999
47,17.678833787000002,13.290197976000002
48,19.13405898,13.330653889
49,17.107466316999997,12.87395961435
