,hist_dw,hist_lg
0,3.8549865737267734,3.785973194390171
1,3.576985234345997,3.5975419027495623
2,3.4326648985485027,3.387841095480811
3,3.2508507307158054,3.2561867330688314
4,3.1617209727021525,3.1348821544574945
5,3.1311244628621817,3.0344023871944126
6,2.994278521590374,2.9310493013384926
7,2.9673949832301547,2.836032280044609
8,2.871294124185805,2.771379063428876
9,2.8821726020393093,2.7444964045871263
10,2.8137151792491655,2.673863774917117
11,2.787409207971422,2.639846577342765
12,2.8066179456449714,2.600076515436396
13,2.6486296349857494,2.5561083921364602
14,2.6884976134920913,2.5200496552386435
15,2.6606403661302935,2.5155014942064575
16,2.690411872637803,2.463969293731079
17,2.7080012083519835,2.4157751408085417
18,2.620391251079347,2.3882059507381865
19,2.6265626628863155,2.4383654722045742
20,2.5483887738461717,2.3270855893058466
21,2.5255818117699587,2.44596230886192
22,2.534539397470123,2.2974616773177083
23,2.4953804671957727,2.4273199247311745
24,2.4995876132133104,2.294084031351175
25,2.484658310855397,2.3176787632160734
26,2.480918214007824,2.327565857956015
27,2.601386608872615,2.358321665509379
28,2.4792625095120826,2.2683021255968465
29,2.5127631407298487,2.4682914220615144
30,2.483327187581209,2.3875320382385277
31,2.4818754315780525,2.429177736115601
32,2.5127245380847323,2.5579824467295027
33,2.3851835503704977,2.5102263351654477
34,2.4952579206378824,2.4307783389401783
35,2.399760674803654,2.3578083693905882
36,2.4697056154025225,2.4962187140064724
37,2.4345772560581755,2.3927819354849245
38,2.550919909060511,2.548720091734492
39,2.4652365869507347,2.3905465067637617
40,2.399727969206476,2.348350661578161
41,2.44874945680729,2.283029547223512
42,2.385489186887707,2.2302086379142474
43,2.452794088948429,2.703994356254395
44,2.498986262048925,2.2580718517674208
45,2.4589430000672206,2.237332761973355
46,2.5051470009915793,2.5355278534583854
47,2.4157800379728016,2.5570906117282557
48,2.37672567098563,2.583444999300708
49,2.384074445290666,2.527220242028528
