,hist_dw,hist_lg
0,3.7923372685099808,3.7923372685099808
1,3.485130962203721,3.485130962203721
2,3.302357126060911,3.302357126060911
3,3.1807261992446927,3.1807261992446927
4,3.062015495671494,3.062015495671494
5,3.014685302680483,3.014685302680483
6,2.903966004080821,2.903966004080821
7,2.786046878638872,2.786046878638872
8,2.78162792099363,2.78162792099363
9,2.7233209520927657,2.7233209520927657
10,2.6967831833904725,2.6967831833904725
11,2.5982412464392595,2.5982412464392595
12,2.5934236144721017,2.5934236144721017
13,2.627670123818791,2.627670123818791
14,2.5394504224718366,2.5394504224718366
15,2.556354656193904,2.556354656193904
16,2.529744453624688,2.529744453624688
17,2.542129184609227,2.542129184609227
18,2.5264282116656163,2.5264282116656163
19,2.4831618774696578,2.4831618774696578
20,2.454540608363403,2.454540608363403
21,2.365330050078762,2.365330050078762
22,2.29452518267608,2.29452518267608
23,2.3287901118020873,2.3287901118020873
24,2.2989874183289185,2.2989874183289185
25,2.0500074907238734,2.0500074907238734
26,2.0802916746365527,2.0802916746365527
27,2.2284161526712447,2.2284161526712447
28,2.2905062896390076,2.2905062896390076
29,2.0591756470191127,2.0591756470191127
30,2.052961998066007,2.052961998066007
31,1.8389122753081164,1.8389122753081164
32,1.8754129271705522,1.8754129271705522
33,2.0363108147581217,2.0363108147581217
34,2.0168683353326555,2.0168683353326555
35,2.4351313727143986,2.4351313727143986
36,1.7681983910513257,1.7681983910513257
37,1.7408167843150197,1.7408167843150197
38,2.109215749308568,2.109215749308568
39,1.6833996202918535,1.6833996202918535
40,1.8353210652063165,1.8353210652063165
41,2.1108457123431807,2.1108457123431807
42,1.6531774961268688,1.6531774961268688
43,2.2709769510016127,2.2709769510016127
44,2.0021429471351118,2.0021429471351118
45,2.0243617971454957,2.0243617971454957
46,1.7691195209866497,1.7691195209866497
47,1.663343729744268,1.663343729744268
48,1.9369547544756296,1.9369547544756296
49,1.3284892410879479,1.3284892410879479
