,hist_dw,hist_lg
0,0.642548,0.63683
1,0.598794,0.589087
2,0.561572,0.547865
3,0.528988,0.511703
4,0.500188,0.480066
5,0.474434,0.451859
6,0.452228,0.426732
7,0.43153,0.403638
8,0.413145,0.382941
9,0.397198,0.364341
10,0.38187,0.347065
11,0.36797,0.331369
12,0.354839,0.316975
13,0.343355,0.303777
14,0.332902,0.291393
15,0.323293,0.279671
16,0.313602,0.269401
17,0.305828,0.259537
18,0.296993,0.250425
19,0.289698,0.241646
20,0.283507,0.23349
21,0.276142,0.225799
22,0.269518,0.218743
23,0.264098,0.211843
24,0.25769,0.205516
25,0.251276,0.199156
26,0.246402,0.192946
27,0.240978,0.187063
28,0.236353,0.181816
29,0.231567,0.17709
30,0.227429,0.17182
31,0.22329,0.167452
32,0.219101,0.162777
33,0.215275,0.158135
34,0.211572,0.153841
35,0.208054,0.149876
36,0.203849,0.145865
37,0.200071,0.142113
38,0.197059,0.138363
39,0.193362,0.135426
40,0.189388,0.132684
41,0.187329,0.130214
42,0.183963,0.127509
43,0.181346,0.124913
44,0.177852,0.122489
45,0.174612,0.119651
46,0.171453,0.117704
47,0.168414,0.115321
48,0.166108,0.112477
49,0.163931,0.110546
