,hist_dw,hist_lg
0,0.653814,0.653814
1,0.620129,0.620129
2,0.591547,0.591547
3,0.566465,0.566465
4,0.544679,0.544679
5,0.523199,0.523199
6,0.50637,0.50637
7,0.489321,0.489321
8,0.475061,0.475061
9,0.46338,0.46338
10,0.449582,0.449582
11,0.438948,0.438948
12,0.429124,0.429124
13,0.418914,0.418914
14,0.41115,0.41115
15,0.403994,0.403994
16,0.396481,0.396481
17,0.390349,0.390349
18,0.382951,0.382951
19,0.377496,0.377496
20,0.37229,0.37229
21,0.367956,0.367956
22,0.363451,0.363451
23,0.358387,0.358387
24,0.354748,0.354748
25,0.350202,0.350202
26,0.345981,0.345981
27,0.342273,0.342273
28,0.339753,0.339753
29,0.337263,0.337263
30,0.33394,0.33394
31,0.331234,0.331234
32,0.329554,0.329554
33,0.326589,0.326589
34,0.324071,0.324071
35,0.320816,0.320816
36,0.319896,0.319896
37,0.318366,0.318366
38,0.317195,0.317195
39,0.315421,0.315421
40,0.312741,0.312741
41,0.312063,0.312063
42,0.311371,0.311371
43,0.309931,0.309931
44,0.309113,0.309113
45,0.308025,0.308025
46,0.307668,0.307668
47,0.307023,0.307023
48,0.305764,0.305764
49,0.305178,0.305178
