,hist_dw,hist_lg
0,0.651376,0.645316
1,0.614705,0.604613
2,0.582816,0.568653
3,0.551369,0.534418
4,0.526505,0.504326
5,0.503861,0.481038
6,0.481715,0.45926
7,0.466563,0.43899
8,0.451176,0.422205
9,0.436075,0.406053
10,0.421577,0.392408
11,0.411223,0.381621
12,0.398177,0.368298
13,0.386342,0.359522
14,0.376395,0.349388
15,0.369814,0.33778
16,0.359605,0.33043
17,0.351354,0.324788
18,0.343951,0.314625
19,0.336152,0.308724
20,0.331963,0.301509
21,0.326944,0.297468
22,0.320242,0.292439
23,0.313727,0.284473
24,0.307337,0.280901
25,0.304051,0.277472
26,0.298348,0.274427
27,0.295649,0.271879
28,0.292311,0.267211
29,0.288696,0.262841
30,0.285751,0.257222
31,0.281073,0.253665
32,0.276144,0.24839
33,0.272189,0.244894
34,0.268644,0.240647
35,0.264324,0.236798
36,0.259901,0.23207
37,0.256159,0.228015
38,0.251957,0.224567
39,0.24796,0.221864
40,0.243778,0.218262
41,0.240957,0.21627
42,0.238029,0.212401
43,0.236218,0.209164
44,0.232565,0.205827
45,0.22929,0.203111
46,0.225937,0.199755
47,0.222734,0.198051
48,0.219613,0.19505
49,0.216806,0.192074
