,CPU,GPU,hist_256,hist_1024
0,2.24966593,2.25024376,2.1778289519999996,2.25042956
1,2.43175057,2.4322489000000003,2.4199475,2.4337317
2,2.30923029,2.30487331,2.120385676,2.31097333
3,2.30459607,2.13132769,2.3038906299999997,2.229958518
4,2.08685298,2.33404089,2.13418761,2.04827534
5,2.34950356,2.1294780099999997,2.29582304,2.3699046200000002
6,2.18672585,2.0136934999999996,2.04405595,1.990134236
7,1.9975941,2.152241509,2.0928395220000002,2.1829038288
8,1.9011798,1.9295972600000002,1.8995926437000001,1.92553097
9,2.06334821,2.102920611,2.0948317100000002,2.09107685
10,1.8173194000000001,1.87516463,2.0262146,1.81027191
11,2.1216271200000003,2.13234292,2.05038956,2.0619498600000004
12,2.0259433849999997,1.922231176,2.22447333,1.981472785
13,2.3276154800000004,2.152556702,2.10074174,2.30277188
14,2.08986305,2.0192039819999996,2.008485696,2.3003508100000003
15,1.83107712,2.1704657750000003,1.9496855869999998,2.39261521
16,2.42410218,1.857977667,2.5270461400000004,1.98360924
17,2.0465681499999997,2.26441137,1.9215243579999999,1.9833508600000003
18,1.85818558,2.11844693,2.18178347,2.336188841
19,2.429432373,2.3765960900000005,2.300262406,2.031456071
20,2.03237998,2.0091377799999997,2.22618515,1.9842534
21,2.28009079,2.4574390590000004,2.2034268509999997,2.18633161
22,1.80451928,2.3261480260000003,2.340980247,2.320220985
23,2.56313247,2.202534405,1.803374831,2.0150052
24,1.8864900230000001,2.10041665,1.9615410960000002,1.79019625
25,2.2117064600000003,1.9675131499999998,2.1947336799999997,2.30679787
26,1.771571907,2.35653691,2.5338567929,1.6895414039999999
27,2.4293723,2.05790176,1.745475594,2.060513862
28,2.14379223,1.81345035,2.1654891999999997,2.26223097
29,2.06353777,2.59484536,1.78497488,1.7037349499999999
30,2.00015029,2.89053659,2.51761035,1.804558003
31,2.52766666,2.3548793800000003,2.65670741,2.36918866
32,1.72020192,2.5725314,2.1170609000000002,2.4371040710000003
33,2.406399627,2.52119114,2.43049971,2.31242345
34,1.5481186,2.16200015,1.7242900749999999,2.41816939
35,2.1640021799999998,2.2294280300000002,2.30232161,2.4714885520000003
36,2.4395674200000004,1.80509063,2.02708859,2.1094634
37,2.53643883,2.62212202,2.37945236,1.92093826
38,2.4478172,2.26824959,2.66046863,1.990321669
39,2.482931759,1.77965054,2.4401078810000003,2.40498615
40,2.1414536799999997,2.8655066209999998,1.93786083,2.2517455
41,2.35091178,2.2943399099999997,2.4525375700000005,1.9236603200000002
42,1.957966865,2.1272743800000002,2.31954017,2.279153086
43,2.25884934,1.8110179999999998,2.2736967750000003,2.529624246
44,2.79234323,2.45111289,2.3110298570000003,2.3767638030000002
45,2.40757275,2.13357617,1.8527509446,1.65395372
46,1.77035957,2.3319603549999997,2.01943152,2.3068784099999995
47,2.230216431,2.02326093,2.05362819,2.01041026
48,2.18679728,1.5363684,2.4780517800000004,2.085740799
49,1.9745655600000003,2.52524931,2.2345132999999997,2.03643715
