,hist_dw,hist_lg
0,0.627582,0.627582
1,0.572637,0.572637
2,0.525149,0.525149
3,0.482419,0.482419
4,0.444631,0.444631
5,0.410486,0.410486
6,0.379531,0.379531
7,0.35189,0.35189
8,0.327317,0.327317
9,0.305359,0.305359
10,0.284806,0.284806
11,0.266812,0.266812
12,0.250396,0.250396
13,0.23545,0.23545
14,0.221465,0.221465
15,0.209183,0.209183
16,0.197294,0.197294
17,0.187323,0.187323
18,0.177932,0.177932
19,0.168438,0.168438
20,0.160599,0.160599
21,0.152322,0.152322
22,0.144271,0.144271
23,0.137132,0.137132
24,0.130474,0.130474
25,0.124427,0.124427
26,0.118698,0.118698
27,0.11335,0.11335
28,0.108324,0.108324
29,0.103656,0.103656
30,0.099237,0.099237
31,0.095265,0.095265
32,0.091848,0.091848
33,0.088259,0.088259
34,0.084749,0.084749
35,0.082143,0.082143
36,0.079211,0.079211
37,0.076485,0.076485
38,0.074063,0.074063
39,0.071624,0.071624
40,0.069414,0.069414
41,0.067398,0.067398
42,0.065658,0.065658
43,0.064329,0.064329
44,0.063226,0.063226
45,0.061579,0.061579
46,0.059612,0.059612
47,0.058543,0.058543
48,0.056876,0.056876
49,0.055767,0.055767
