,hist_dw,hist_lg
0,0.629519,0.629519
1,0.576056,0.576056
2,0.529037,0.529037
3,0.488196,0.488196
4,0.452593,0.452593
5,0.420403,0.420403
6,0.391993,0.391993
7,0.367015,0.367015
8,0.344138,0.344138
9,0.323397,0.323397
10,0.305406,0.305406
11,0.288894,0.288894
12,0.274369,0.274369
13,0.260478,0.260478
14,0.24783,0.24783
15,0.234907,0.234907
16,0.223369,0.223369
17,0.213507,0.213507
18,0.20434,0.20434
19,0.196349,0.196349
20,0.188197,0.188197
21,0.18245,0.18245
22,0.177019,0.177019
23,0.170826,0.170826
24,0.16532,0.16532
25,0.160172,0.160172
26,0.15595,0.15595
27,0.151573,0.151573
28,0.148026,0.148026
29,0.144144,0.144144
30,0.140701,0.140701
31,0.137562,0.137562
32,0.134666,0.134666
33,0.132082,0.132082
34,0.129213,0.129213
35,0.126376,0.126376
36,0.123986,0.123986
37,0.121647,0.121647
38,0.120099,0.120099
39,0.117638,0.117638
40,0.115761,0.115761
41,0.114297,0.114297
42,0.113487,0.113487
43,0.112307,0.112307
44,0.111102,0.111102
45,0.109649,0.109649
46,0.1082,0.1082
47,0.106891,0.106891
48,0.10644,0.10644
49,0.105531,0.105531
