,hist_dw,hist_lg
0,0.653787,0.646441
1,0.620079,0.606522
2,0.591472,0.572605
3,0.566373,0.543027
4,0.544615,0.51733
5,0.524333,0.494418
6,0.50487,0.473803
7,0.489954,0.45584
8,0.476621,0.439076
9,0.462257,0.42445
10,0.449932,0.410829
11,0.439412,0.398834
12,0.427858,0.387716
13,0.418751,0.377504
14,0.408972,0.368635
15,0.401732,0.359748
16,0.394519,0.351507
17,0.388287,0.344626
18,0.380762,0.338533
19,0.375163,0.332507
20,0.371054,0.326971
21,0.365145,0.321606
22,0.361634,0.316456
23,0.357109,0.311996
24,0.35378,0.307316
25,0.349431,0.30323
26,0.345378,0.299594
27,0.342667,0.295774
28,0.339501,0.292483
29,0.336861,0.289352
30,0.334555,0.286078
31,0.332213,0.283002
32,0.329914,0.280109
33,0.327178,0.277479
34,0.324059,0.275037
35,0.322276,0.272992
36,0.320608,0.270398
37,0.319643,0.268598
38,0.316825,0.266941
39,0.315505,0.265695
40,0.314639,0.263988
41,0.313175,0.262617
42,0.311782,0.26123
43,0.31096,0.259798
44,0.310223,0.258738
45,0.308964,0.257395
46,0.307715,0.256331
47,0.305693,0.255307
48,0.30506,0.254404
49,0.303691,0.253813
