,hist_dw,hist_lg
f25,0.12539480288169527,0.13653911554260695
f19,0.07440792499653365,0.06874867228186045
f10,0.05144237826010554,0.04626499410952468
f17,0.04902769269923147,0.04153267659013351
f13,0.04782837303214489,0.04658649519998272
f14,0.04443360403413263,0.03847198915823203
f21,0.044248970917883414,0.03890150814294363
f1,0.04389863587621553,0.04388892708527418
f15,0.041945619738949905,0.04113533883941003
f23,0.041426806125009034,0.03539074030256028
f11,0.037808037365767884,0.035147833244012244
f12,0.03691060117234514,0.03449459298730593
f28,0.03643143265014764,0.0335858655483871
f0,0.0361421107674948,0.03480971911695175
f31,0.03237821792602331,0.034209836571083056
f4,0.030699587404139878,0.030346841137294533
f9,0.016603097817725027,0.018264615059008785
f22,0.015531728776546268,0.016463539966052782
f2,0.015424740465125843,0.01659790512231302
f26,0.015023485943178335,0.01631016816827779
f29,0.014445533976474807,0.01651300333175496
f30,0.014428302561944623,0.01796809246144899
f20,0.014341161273721934,0.01570762931991521
f24,0.013836855564552294,0.01521364444697835
f8,0.013722756338689133,0.014628420585238623
f6,0.01356698719835393,0.016075705482036347
f16,0.013421432983263926,0.013579299178717575
f5,0.013391789969125194,0.015742450131499122
f27,0.013264942442683492,0.01677019627425151
f3,0.013125253505600535,0.017118214537989083
f18,0.01298345559523249,0.01589886342335454
f7,0.012463679739962067,0.01709310665360046
