,hist_dw,hist_lg
0,0.66186,0.65734
1,0.635154,0.626487
2,0.612283,0.599971
3,0.590051,0.57674
4,0.570149,0.555404
5,0.554398,0.53774
6,0.538804,0.520412
7,0.524158,0.506351
8,0.510999,0.493347
9,0.50141,0.480571
10,0.490305,0.468645
11,0.481238,0.458916
12,0.471415,0.449531
13,0.464571,0.441555
14,0.457326,0.432212
15,0.450739,0.425186
16,0.444169,0.419541
17,0.437562,0.412922
18,0.431375,0.407757
19,0.427187,0.402532
20,0.422462,0.397609
21,0.41835,0.393222
22,0.413177,0.388344
23,0.408409,0.384984
24,0.404132,0.380863
25,0.401278,0.37704
26,0.396829,0.373424
27,0.3935,0.37061
28,0.390267,0.367815
29,0.388512,0.365973
30,0.386701,0.362669
31,0.384069,0.359487
32,0.380863,0.357665
33,0.379776,0.355168
34,0.378404,0.35323
35,0.373807,0.350801
36,0.371932,0.348956
37,0.370837,0.347779
38,0.369314,0.346367
39,0.368375,0.343132
40,0.367302,0.342184
41,0.365672,0.341429
42,0.364752,0.340693
43,0.36329,0.339446
44,0.362581,0.338197
45,0.361056,0.337215
46,0.359043,0.335696
47,0.35857,0.334577
48,0.35727,0.333874
49,0.355964,0.333511
