,hist_dw,hist_lg
0,0.648511,0.648511
1,0.610319,0.610319
2,0.57771,0.57771
3,0.549655,0.549655
4,0.525127,0.525127
5,0.503634,0.503634
6,0.483404,0.483404
7,0.466686,0.466686
8,0.45056,0.45056
9,0.43646,0.43646
10,0.42412,0.42412
11,0.412541,0.412541
12,0.401521,0.401521
13,0.392,0.392
14,0.382931,0.382931
15,0.375484,0.375484
16,0.368088,0.368088
17,0.361661,0.361661
18,0.35487,0.35487
19,0.348356,0.348356
20,0.342796,0.342796
21,0.337084,0.337084
22,0.331638,0.331638
23,0.327034,0.327034
24,0.322163,0.322163
25,0.318767,0.318767
26,0.315898,0.315898
27,0.313327,0.313327
28,0.310046,0.310046
29,0.307495,0.307495
30,0.3051,0.3051
31,0.303213,0.303213
32,0.300686,0.300686
33,0.298727,0.298727
34,0.296815,0.296815
35,0.293217,0.293217
36,0.292129,0.292129
37,0.290063,0.290063
38,0.288235,0.288235
39,0.287195,0.287195
40,0.285635,0.285635
41,0.283927,0.283927
42,0.282434,0.282434
43,0.28013,0.28013
44,0.278029,0.278029
45,0.277082,0.277082
46,0.275891,0.275891
47,0.274743,0.274743
48,0.272659,0.272659
49,0.271937,0.271937
