,hist_dw,hist_lg
f3,0.1993925388986634,0.1881923080232677
f12,0.0841798757250875,0.08867492387368771
f1,0.07544933851175374,0.07991317992476116
f9,0.06257070728890929,0.0631096105789857
f28,0.06229547885454677,0.055579557839052884
f5,0.061914848032480714,0.05325008077046331
f15,0.05440765705522613,0.05438894328054437
f7,0.053686683923724325,0.05844887917544157
f6,0.052307019812451436,0.046833327352109114
f31,0.047563385314001394,0.04932354485482364
f19,0.04511867927233954,0.04981599334980211
f21,0.042173895952277045,0.045106226014168076
f14,0.04097094796185251,0.043426942191668004
f17,0.03588821417975452,0.03505716687533693
f29,0.03455293270786848,0.042650688029918504
f24,0.032286090663393364,0.04622862786596907
f16,0.0026345881063267445,0.0
f30,0.0023142920077652354,0.0
f23,0.0022889573025044146,0.0
f20,0.001957285505430037,0.0
f0,0.001857579886303326,0.0
f4,0.001352301019846325,0.0
f18,0.0012929312271250531,0.0
f22,0.0009981202541557005,0.0
f8,0.0002635469557762509,0.0
f11,0.00025051675067731306,0.0
f13,3.1586829759424214e-05,0.0
f10,0.0,0.0
f25,0.0,0.0
f26,0.0,0.0
f27,0.0,0.0
f2,0.0,0.0
