,EQBIN_dw,EQBIN_lg
0,0.8763308407547116,0.8621529123104903
1,0.8045383876554102,0.7987611591061213
2,0.7882998863193436,0.7987757693082362
3,0.7798727946481531,0.7745895229773587
4,0.734668847741136,0.7670468055159606
5,0.7174982988049643,0.7679989914225653
6,0.7029205308869708,0.6799454170156697
7,0.7072869420647248,0.6921192381224643
8,0.7223479179206651,0.717296238325074
9,0.6624704069990285,0.6442307296016515
10,0.693942392930501,0.6460315168662405
11,0.6421849116522541,0.620625246101355
12,0.6308937967399937,0.6601753288714937
13,0.6206810684264422,0.6105970911139524
14,0.6996500631206689,0.6158569354002263
15,0.6485054396020609,0.7075432683292334
16,0.6830515053403353,0.5674873923148332
17,0.6356504388439792,0.6189540590735662
18,0.667494782427396,0.6189492369445104
19,0.6390571738213188,0.5997052537059425
20,0.6418417998294814,0.5792457949483816
21,0.6014787612173232,0.6246773160117579
22,0.6041268225990781,0.5905712177516612
23,0.5884285086600417,0.5912659809453832
24,0.6114468479348596,0.5935649998714579
25,0.5993053497872204,0.6103888082601224
26,0.5734520341468363,0.6279938663037
27,0.5954200727496415,0.5677291874388408
28,0.5792575827190432,0.5990867559222568
29,0.5759428352191992,0.5928472326926285
30,0.6002346964440317,0.5901709211413504
31,0.6043438102141138,0.5715572910257064
32,0.5626414788561912,0.5578970654116219
33,0.5690275767650891,0.6151351518769652
34,0.5707134422907632,0.5815995301621754
35,0.5375219098188962,0.5104787881885962
36,0.5668291506538162,0.578917763259236
37,0.5705827135400623,0.5286636699589513
38,0.5731521753451563,0.5135354247239379
39,0.558153788658802,0.5571543473020716
40,0.554865964513761,0.5443683356555875
41,0.5817607024537453,0.5635054976950836
42,0.541807128364221,0.5437152732632794
43,0.5454032666265948,0.5141170422516284
44,0.4967239777314245,0.5766309999025704
45,0.5389744338229334,0.512637612154257
46,0.539951615753367,0.48828727568187746
47,0.5449257106404741,0.5562085921154416
48,0.5147591898304448,0.5231093169014263
49,0.5325502698092578,0.5106971239233843
