,hist_dw,hist_lg
0,0.648451,0.6428
1,0.610167,0.600814
2,0.577397,0.564224
3,0.549323,0.532099
4,0.524716,0.504508
5,0.50316,0.47993
6,0.482979,0.458173
7,0.465939,0.438603
8,0.449825,0.420848
9,0.435606,0.405028
10,0.423355,0.390306
11,0.411868,0.377163
12,0.401308,0.365257
13,0.391248,0.354672
14,0.382289,0.344646
15,0.374378,0.335559
16,0.36624,0.327075
17,0.359061,0.319432
18,0.352315,0.312223
19,0.345788,0.305641
20,0.339403,0.299424
21,0.333271,0.293672
22,0.327859,0.288045
23,0.322604,0.282967
24,0.318194,0.278052
25,0.314257,0.273481
26,0.310545,0.2695
27,0.307374,0.26596
28,0.30316,0.262185
29,0.300558,0.259347
30,0.298286,0.256276
31,0.295664,0.253482
32,0.293271,0.25134
33,0.290729,0.248958
34,0.288373,0.246442
35,0.285346,0.244044
36,0.283621,0.241887
37,0.281501,0.239498
38,0.278437,0.23768
39,0.277248,0.235721
40,0.275297,0.233488
41,0.273396,0.231244
42,0.270331,0.22915
43,0.269,0.227937
44,0.266949,0.225964
45,0.26466,0.224067
46,0.263278,0.222638
47,0.261977,0.221305
48,0.260765,0.220198
49,0.258347,0.218984
