,hist_dw,hist_lg
0,0.667512,0.665859
1,0.647747,0.642804
2,0.627463,0.622439
3,0.611914,0.605718
4,0.597934,0.590031
5,0.585371,0.576737
6,0.573807,0.563625
7,0.564092,0.552069
8,0.554003,0.540872
9,0.545482,0.531435
10,0.537379,0.522574
11,0.529662,0.514042
12,0.523917,0.505529
13,0.518746,0.498356
14,0.513468,0.491609
15,0.508092,0.484921
16,0.504052,0.478842
17,0.499285,0.473452
18,0.49657,0.468178
19,0.492095,0.462785
20,0.48958,0.458016
21,0.485034,0.453919
22,0.47921,0.449515
23,0.47498,0.446195
24,0.473398,0.441827
25,0.470038,0.437983
26,0.46526,0.435167
27,0.461991,0.43283
28,0.460881,0.429376
29,0.457976,0.425542
30,0.456956,0.421806
31,0.453442,0.418871
32,0.451269,0.416671
33,0.450492,0.41421
34,0.448551,0.41122
35,0.446027,0.408294
36,0.444207,0.405792
37,0.443445,0.404015
38,0.43981,0.400873
39,0.43894,0.398742
40,0.436852,0.397359
41,0.435291,0.394732
42,0.434582,0.392928
43,0.433248,0.391463
44,0.431001,0.390302
45,0.429012,0.387813
46,0.427715,0.385853
47,0.426817,0.383954
48,0.42588,0.382417
49,0.424059,0.380835
