,hist_dw,hist_lg
f14,0.1076137390484168,0.10738595831022123
f15,0.09111534196842738,0.08463659577838444
f23,0.08940648744100231,0.08922297870359693
f3,0.08249044085911934,0.07690017245786572
f28,0.0759159695374612,0.07347585366150716
f27,0.062445086972724474,0.057786225369740575
f30,0.05820761909753267,0.053380770405777225
f0,0.05792450011979806,0.05510432355233455
f18,0.053717903652952044,0.05103550012195039
f22,0.050099554646452604,0.04949753974489004
f26,0.0484042930524139,0.047921263669772916
f5,0.047875736756428366,0.04831183490552192
f9,0.047126820675405884,0.05361057712359534
f6,0.04600809624026972,0.04503057941572251
f19,0.04508510141828536,0.04886242834034476
f12,0.027670598789238353,0.03635354631388328
f16,0.0006203678283996535,0.001386028676092426
f21,0.0006190608699372932,0.001629175627965879
f8,0.0005877508728482168,0.0011728300034568315
f25,0.0005753617039637989,0.0012581870796953716
f1,0.000574023003496931,0.0015032870351783145
f11,0.0005630691523614091,0.0011065002504522523
f29,0.00056293664050018,0.0011304544673396925
f17,0.0005612241710978643,0.001222567635289801
f10,0.0005565323861063591,0.001290825652766179
f4,0.0005565082322093285,0.001853085801902098
f2,0.0005484883454914348,0.0010866124406833976
f7,0.0005406540416391654,0.0017405469711598781
f20,0.0005289927332706171,0.0014724933439332804
f31,0.0005263135080885204,0.0011019321492018496
f24,0.0004970546891351619,0.001134373125443241
f13,0.0004743715455258632,0.0013949518643305422
