,hist_dw,hist_lg
0,0.653397,0.649314
1,0.619181,0.611713
2,0.59115,0.57999
3,0.566075,0.551521
4,0.544662,0.526358
5,0.524799,0.504571
6,0.508241,0.484729
7,0.493061,0.467211
8,0.480678,0.450682
9,0.467557,0.436013
10,0.456141,0.421898
11,0.446797,0.410086
12,0.437372,0.398401
13,0.429484,0.387385
14,0.420682,0.377371
15,0.412405,0.368418
16,0.406873,0.360095
17,0.399469,0.352399
18,0.392771,0.345245
19,0.386462,0.337985
20,0.381879,0.331458
21,0.375524,0.325072
22,0.371467,0.319218
23,0.367014,0.31345
24,0.363619,0.308162
25,0.35877,0.30336
26,0.355334,0.298304
27,0.352223,0.293743
28,0.34842,0.289196
29,0.346181,0.28505
30,0.342147,0.281064
31,0.340236,0.276713
32,0.336023,0.273539
33,0.333739,0.270144
34,0.330422,0.26666
35,0.326084,0.263511
36,0.321774,0.260654
37,0.318656,0.258047
38,0.315915,0.255088
39,0.313622,0.252294
40,0.310523,0.249101
41,0.307926,0.24742
42,0.304113,0.244809
43,0.301912,0.242052
44,0.29981,0.240567
45,0.298079,0.239293
46,0.296451,0.236996
47,0.294208,0.234847
48,0.292372,0.232504
49,0.289189,0.231037
