,hist_dw,hist_lg
f3,0.11961496423113271,0.11811248427894266
f12,0.07211693651229463,0.07213029097077148
f9,0.05386580825212256,0.053454480019102815
f28,0.051244511704420105,0.05003631766306756
f5,0.0496101403319064,0.04870371621079785
f6,0.048460605733267166,0.04841199764400378
f15,0.04843107194492555,0.04708025204341509
f19,0.04693800228304857,0.04634523944873724
f7,0.04686665493950413,0.04767752285753534
f1,0.046588439750132174,0.04609070299437513
f31,0.043178471708108505,0.04216282395500559
f14,0.04022774933915195,0.03982654801671623
f29,0.03790802878144023,0.03743912513688145
f24,0.03769991716769221,0.03793288930970905
f17,0.03282296665512716,0.03318088289742569
f21,0.029966298595010217,0.02978539792910395
f13,0.012402424422952718,0.013020626166672966
f16,0.012398553950672164,0.013017937525437036
f25,0.012312383614632648,0.01292730517862699
f18,0.012294981389543838,0.012798370971436423
f2,0.012292106752963177,0.012579973467420586
f22,0.012276650133706482,0.012658987785908436
f30,0.012245972047988891,0.012552159894195072
f0,0.012236957625802009,0.012437527088331951
f26,0.01220162916169614,0.01265040944023292
f20,0.012108179825806498,0.01254664726281378
f4,0.012098154299168653,0.012475091550826642
f10,0.012082674399198518,0.01260270468984947
f23,0.012046703031439338,0.012598428771572752
f27,0.011894706617231916,0.012298537560704821
f8,0.011890013187800563,0.012074827886282852
f11,0.01167734161011208,0.012389793384096359
