,CPU,GPU,hist_256,hist_1024
f23,0.09670800271639637,0.09568577801688664,0.10113802030804403,0.10099029350204113
f7,0.08882539679518253,0.08859370045618273,0.09201295573523781,0.09338801439593442
f26,0.06565229633155288,0.06325973014237946,0.06374578431539928,0.06746735805250655
f19,0.06295847199335658,0.06334567012595502,0.0628613517625272,0.06414407517294232
f12,0.0619007455401265,0.06331214528291255,0.06494200533698094,0.061076436876024875
f24,0.0616759600875003,0.060340161088902215,0.05884805111239471,0.06035750175225667
f16,0.059974424173419645,0.060558098612488134,0.060865295520934636,0.06092654041598659
f20,0.05870311094797012,0.0590474807939742,0.057267042961125975,0.05719139466663083
f4,0.058330855994682705,0.05756619840982154,0.057536304690815325,0.058106127958952335
f10,0.05419011784715121,0.055645129257537854,0.05380067426669676,0.0522946388225999
f21,0.050023742077896415,0.05016643958763681,0.049079544228318804,0.047708613067070645
f0,0.049732469178099425,0.05084806260743734,0.04887242343085956,0.04774496496108438
f31,0.04877806918409433,0.04949114069111497,0.04977799033725629,0.04917211498205855
f25,0.04838822381525303,0.04833039070152343,0.048297967749805375,0.05091143481073555
f17,0.043324503888624556,0.04254116046951588,0.04344868926948592,0.04134553451993391
f9,0.0337898832412745,0.032961097235415286,0.032711342263889664,0.030875795630802293
f27,0.003690016618171318,0.0035942433194971744,0.0034518176451000977,0.0035075504023767043
f30,0.0036170433001810917,0.003693180277045899,0.0034188176912489663,0.0035608672371039204
f13,0.0036169158780653262,0.003736951366126418,0.0034395564321129924,0.0035913775432710325
f15,0.0036030630600760814,0.0036536537542331176,0.003446835496396462,0.0035555986722225564
f14,0.0035829534166096516,0.0036588972935994056,0.003506946162333854,0.0035011870547491048
f11,0.0035748079951814795,0.0036944787304181424,0.003373014858482812,0.0034616365356978404
f22,0.0035733204273939367,0.003608757178697225,0.003393626325071047,0.003502599734680757
f6,0.003566533700253954,0.003618964907365987,0.0034017650905111252,0.003498526752464098
f2,0.0035648011338948876,0.0036525894429654837,0.0033999057982849784,0.003542796009973253
f5,0.0035475099754123263,0.0036562227176639233,0.00340731408669511,0.003546389452543381
f3,0.003540357840736878,0.00351235622257534,0.0034317068691499565,0.003513968888022604
f29,0.0035368208817156336,0.0035897948847649908,0.0034109260558990357,0.003472721163235562
f1,0.0035285411464737095,0.003721838104663832,0.0034293742970640797,0.0035297988988640962
f18,0.003511992614047975,0.003642090770564932,0.003430916183137889,0.003434454372700048
f8,0.0035086532116547493,0.003636040349932167,0.003411104412499209,0.003549928984933339
f28,0.003480394987550053,0.0036375572002019722,0.0034409293062400803,0.00352975870960078
