,hist_dw,hist_lg
0,108.29803935,109.327823882
1,100.90309731582,104.78305835700002
2,96.3547139319,98.4321735718
3,91.245136103,94.83258694599999
4,89.0975380604,91.689871881
5,88.21318637361401,88.98434753149999
6,84.0674285391,86.006639983
7,83.412135877,82.382837185
8,80.5104390077,81.00979970499999
9,80.56847795578,81.15997030999999
10,79.175347283,77.88530517820001
11,78.595671126,77.447455065
12,79.0156374958,75.9362100342
13,73.97404989820001,74.579229081
14,74.5695021599,73.285769836
15,74.2395315558,72.83144386000001
16,74.4185728736,71.202088894
17,75.5677997795,69.8287548214
18,72.805600255,68.7214604958
19,73.50448835699999,70.122180106
20,69.8011521251,67.00918106099999
21,70.1179017356,70.962842773
22,69.57784691570001,65.51138707499999
23,68.4247997544,68.5933030505
24,68.324673757,65.27743704
25,68.181434815,66.144744237
26,67.80493723900001,66.4295618612
27,70.68896949859999,67.162179141
28,67.80993787700001,64.349151941
29,67.878595065,69.431050923
30,67.386742614,67.034867324
31,66.3679450162,68.66075742800001
32,68.11613192499999,72.15258235300001
33,64.1506493029,69.824136634
34,67.56641547843999,68.035801803
35,64.81823325900001,65.27217265499999
36,66.65840351599999,69.60181379299999
37,65.16880429506399,66.2377866336
38,68.6136069362,70.292275025
39,66.1130521467,66.29981645814
40,64.8440959,65.79269970056998
41,65.405437791,63.1398277969
42,64.5999463732,61.356272101
43,65.5044353435,74.6299990398
44,67.14734038430001,62.476918639000004
45,65.682837675,62.17698208151
46,66.70416234871,71.44452927
47,64.585828421,69.842986628
48,63.412937351,70.22886587098
49,63.463448332599995,70.12424603599999
