,EQBIN_dw,EQBIN_lg
0,2.7946809999999997,2.7946809999999997
1,2.5337082,2.5337082
2,2.63654441,2.63654441
3,2.4734032,2.4734032
4,2.5561939,2.5561939
5,2.30667384,2.30667384
6,2.5024897,2.5024897
7,2.5876073,2.5876073
8,2.2869707950000002,2.2869707950000002
9,2.2901436100000003,2.2901436100000003
10,2.40608659,2.40608659
11,2.36109954,2.36109954
12,2.121430993,2.121430993
13,1.95015012,1.95015012
14,1.95221204,1.95221204
15,1.68314988,1.68314988
16,2.21245449,2.21245449
17,2.0578625700000006,2.0578625700000006
18,2.03180196,2.03180196
19,2.113301989,2.113301989
20,2.098049099,2.098049099
21,1.8623389240000001,1.8623389240000001
22,1.98441162,1.98441162
23,1.70984368,1.70984368
24,1.5879687249999999,1.5879687249999999
25,2.19022694,2.19022694
26,1.31571393,1.31571393
27,1.81270337,1.81270337
28,1.418140433,1.418140433
29,1.17442454,1.17442454
30,1.7171589600000001,1.7171589600000001
31,1.3630235800000001,1.3630235800000001
32,1.368675107,1.368675107
33,1.299443134,1.299443134
34,1.186221577,1.186221577
35,1.6819626500000002,1.6819626500000002
36,1.8870997600000001,1.8870997600000001
37,1.42385451,1.42385451
38,1.087356706,1.087356706
39,1.83922878,1.83922878
40,1.8673462790000004,1.8673462790000004
41,1.68719001,1.68719001
42,1.737866344,1.737866344
43,1.5402493000000002,1.5402493000000002
44,1.7846195400000002,1.7846195400000002
45,1.88232198,1.88232198
46,1.541414385,1.541414385
47,1.4895817799999997,1.4895817799999997
48,1.03418749,1.03418749
49,1.7572046099999998,1.7572046099999998
