,hist_dw,hist_lg
f14,0.1076137390484168,0.10375391701472612
f15,0.09111534196842738,0.08647425507329587
f23,0.08940648744100231,0.0944165053467567
f3,0.08249044085911934,0.08041431682195087
f28,0.0759159695374612,0.07005368756172946
f27,0.062445086972724474,0.059169880473624106
f30,0.05820761909753267,0.051875314083541534
f0,0.05792450011979806,0.055227662687859634
f18,0.053717903652952044,0.05133180687605125
f22,0.050099554646452604,0.04855977045857802
f26,0.0484042930524139,0.05072997472887526
f5,0.047875736756428366,0.05031883705139524
f9,0.047126820675405884,0.054580803090529734
f6,0.04600809624026972,0.04509947934744118
f19,0.04508510141828536,0.05198009115895091
f12,0.027670598789238353,0.037840666319053425
f16,0.0006203678283996535,0.0
f21,0.0006190608699372932,0.0
f8,0.0005877508728482168,0.0
f25,0.0005753617039637989,0.0
f1,0.000574023003496931,0.002481088225648203
f11,0.0005630691523614091,0.0
f29,0.00056293664050018,0.0
f17,0.0005612241710978643,0.0
f10,0.0005565323861063591,0.0
f4,0.0005565082322093285,0.0
f2,0.0005484883454914348,0.0
f7,0.0005406540416391654,0.003257675693649213
f20,0.0005289927332706171,0.0
f31,0.0005263135080885204,0.0
f24,0.0004970546891351619,0.0
f13,0.0004743715455258632,0.0024342679863432067
