,hist_dw,hist_lg
0,0.653397,0.649314
1,0.619181,0.611676
2,0.59115,0.579916
3,0.566075,0.551439
4,0.544662,0.526263
5,0.524799,0.504534
6,0.508241,0.484229
7,0.493061,0.466584
8,0.480678,0.449998
9,0.467557,0.43567
10,0.456141,0.421803
11,0.446797,0.409514
12,0.437372,0.397296
13,0.429484,0.38669
14,0.420682,0.377234
15,0.412405,0.367994
16,0.406873,0.359527
17,0.399469,0.351799
18,0.392771,0.343935
19,0.386462,0.33669
20,0.381879,0.329683
21,0.375524,0.323107
22,0.371467,0.317303
23,0.367014,0.311919
24,0.363619,0.306637
25,0.35877,0.301339
26,0.355334,0.296308
27,0.352223,0.291742
28,0.34842,0.287174
29,0.346181,0.282755
30,0.342147,0.278543
31,0.340236,0.27469
32,0.336023,0.270922
33,0.333739,0.267211
34,0.330422,0.263652
35,0.326084,0.259901
36,0.321774,0.256676
37,0.318656,0.25375
38,0.315915,0.250697
39,0.313622,0.247578
40,0.310523,0.244509
41,0.307926,0.242794
42,0.304113,0.239667
43,0.301912,0.237265
44,0.29981,0.234595
45,0.298079,0.233031
46,0.296451,0.231417
47,0.294208,0.229771
48,0.292372,0.228244
49,0.289189,0.225716
