,hist_dw,hist_lg
0,0.663782,0.647352
1,0.637363,0.608503
2,0.609546,0.573534
3,0.589893,0.543415
4,0.569677,0.517586
5,0.55347,0.493733
6,0.540838,0.472819
7,0.524144,0.454546
8,0.508919,0.438154
9,0.497399,0.423049
10,0.487989,0.409686
11,0.473796,0.398036
12,0.460781,0.386381
13,0.454592,0.376918
14,0.445093,0.366576
15,0.440053,0.358846
16,0.431157,0.350557
17,0.427645,0.342393
18,0.421763,0.336028
19,0.412985,0.329752
20,0.408966,0.32306
21,0.401267,0.316756
22,0.397036,0.311385
23,0.392835,0.305425
24,0.387735,0.300333
25,0.383469,0.295702
26,0.378847,0.290532
27,0.375386,0.286024
28,0.370033,0.281886
29,0.367104,0.278465
30,0.364841,0.274661
31,0.360377,0.271201
32,0.356768,0.267755
33,0.352584,0.264811
34,0.349548,0.261738
35,0.347139,0.259315
36,0.344257,0.257089
37,0.340345,0.254851
38,0.337963,0.25159
39,0.334062,0.24848
40,0.33076,0.246007
41,0.326024,0.243727
42,0.324258,0.240871
43,0.321366,0.239167
44,0.317137,0.237148
45,0.316171,0.234761
46,0.315161,0.232878
47,0.312692,0.230617
48,0.31147,0.228502
49,0.307582,0.226947
