,hist_dw,hist_lg
f23,0.11777419319271981,0.11201180319464535
f2,0.1001468785932269,0.09598483069107748
f10,0.0924393725862719,0.08586485162398082
f3,0.08446723820944751,0.08413794129918255
f5,0.07664670367008837,0.08276965458924863
f25,0.07084383899761662,0.07253300769936187
f12,0.06268072751595055,0.06630607701994831
f16,0.05449176909730186,0.05673949877395355
f21,0.04929474042604337,0.05030736114470316
f6,0.048672589596873,0.04586323899915804
f26,0.043160069965819926,0.045524000363749845
f11,0.042880564119363127,0.04372078289586119
f7,0.042019945209383916,0.03792601027760991
f28,0.03941399267975645,0.04382600359107679
f15,0.03842808203533735,0.041003569276300667
f13,0.02677002420531808,0.03548136856014214
f18,0.0007476611133744768,0.0
f8,0.0007013625043790151,0.0
f0,0.0006979980269859235,0.0
f30,0.0006802932315282844,0.0
f9,0.0006637570391920658,0.0
f29,0.0006564295307704819,0.0
f1,0.0006540914804739027,0.0
f4,0.0006280664229339306,0.0
f19,0.0006276500066679013,0.0
f24,0.0005893354462119475,0.0
f14,0.0005602476599594917,0.0
f22,0.0005484384592008752,0.0
f20,0.0005374446359610667,0.0
f31,0.0005327287214219155,0.0
f27,0.0005231567751047425,0.0
f17,0.0005206088453152233,0.0
