,hist_dw,hist_lg
0,0.663782,0.65003
1,0.637363,0.613
2,0.609546,0.578506
3,0.589893,0.551288
4,0.569677,0.526048
5,0.55347,0.503728
6,0.540838,0.486063
7,0.524144,0.467028
8,0.508919,0.449274
9,0.497399,0.433995
10,0.487989,0.423336
11,0.473796,0.411954
12,0.460781,0.400661
13,0.454592,0.39235
14,0.445093,0.38309
15,0.440053,0.374483
16,0.431157,0.366947
17,0.427645,0.360257
18,0.421763,0.352053
19,0.412985,0.346953
20,0.408966,0.342445
21,0.401267,0.334848
22,0.397036,0.327273
23,0.392835,0.320391
24,0.387735,0.317462
25,0.383469,0.314169
26,0.378847,0.3093
27,0.375386,0.305752
28,0.370033,0.301232
29,0.367104,0.296929
30,0.364841,0.293462
31,0.360377,0.290398
32,0.356768,0.285479
33,0.352584,0.282745
34,0.349548,0.278318
35,0.347139,0.274843
36,0.344257,0.271891
37,0.340345,0.268516
38,0.337963,0.265577
39,0.334062,0.263134
40,0.33076,0.260655
41,0.326024,0.257151
42,0.324258,0.253871
43,0.321366,0.251833
44,0.317137,0.248954
45,0.316171,0.246422
46,0.315161,0.243637
47,0.312692,0.241241
48,0.31147,0.238876
49,0.307582,0.236446
