,hist_dw,hist_lg
f23,0.11083751703367511,0.1012590661152564
f2,0.09373620527475317,0.08477265063961463
f10,0.08679048803477807,0.07956301764305387
f3,0.07758247864098855,0.0757324502189084
f5,0.0736512634670216,0.07158240286603273
f25,0.07083597561428583,0.06445865582781242
f12,0.06394281980828932,0.06081457936791761
f16,0.061808256140515744,0.05428069822266295
f21,0.051624642158845734,0.04770950598900225
f6,0.04891420048309365,0.043287908974546443
f11,0.04305847639595807,0.04057690906980816
f15,0.04250826825828779,0.03873486002797684
f26,0.04133366053599681,0.0401216190754861
f28,0.03680175626694694,0.03867035017521297
f7,0.03665474209351906,0.03557934078240056
f13,0.030260714869815315,0.03250023475567562
f22,0.001967859802578173,0.00584586020784496
f27,0.0019551320604162528,0.005609614209773349
f31,0.0019166638950128185,0.00594966839027338
f30,0.0019029485556896558,0.005404377398246164
f24,0.0018883429194150713,0.005719639015591598
f17,0.0018487237093945726,0.005347774837607269
f4,0.0018415471572269645,0.005770341501849832
f18,0.001836793267224156,0.005579377617026084
f0,0.0018310848936443425,0.00578476607844114
f8,0.0018309922417861777,0.005709015727088742
f29,0.0018307283256069429,0.005338828333370636
f19,0.0018302221005005025,0.005274194126930982
f14,0.0017986685698877123,0.005815374753584126
f20,0.0017979093104126716,0.005668339525445401
f9,0.0017949795733444747,0.005675139772068681
f1,0.0017859385410889173,0.005863438753489696
