,hist_dw,hist_lg
0,0.642796,0.639837
1,0.599938,0.593721
2,0.56112,0.553551
3,0.526326,0.51711
4,0.495551,0.485048
5,0.46846,0.457485
6,0.443038,0.431851
7,0.421248,0.409074
8,0.400846,0.388756
9,0.380955,0.369377
10,0.363377,0.350549
11,0.346977,0.334528
12,0.332978,0.318451
13,0.320182,0.305293
14,0.305732,0.292108
15,0.294306,0.280214
16,0.281981,0.269937
17,0.273864,0.260316
18,0.262822,0.248509
19,0.252513,0.237508
20,0.242506,0.228408
21,0.233285,0.219429
22,0.225745,0.211639
23,0.217812,0.206232
24,0.211207,0.201689
25,0.205456,0.194618
26,0.198265,0.186916
27,0.194393,0.181745
28,0.188078,0.175288
29,0.184259,0.172008
30,0.180102,0.167583
31,0.174919,0.164255
32,0.16933,0.159818
33,0.165463,0.156848
34,0.162194,0.154342
35,0.160183,0.152529
36,0.157007,0.14981
37,0.153409,0.144631
38,0.151522,0.142921
39,0.149497,0.141222
40,0.148074,0.137526
41,0.14683,0.132792
42,0.145314,0.129534
43,0.143806,0.128297
44,0.139956,0.127296
45,0.138819,0.12577
46,0.137143,0.124213
47,0.135415,0.120774
48,0.131368,0.119354
49,0.128259,0.117686
