,hist_dw,hist_lg
0,0.642796,0.637143
1,0.599938,0.589632
2,0.56112,0.548057
3,0.526326,0.510761
4,0.495551,0.478198
5,0.46846,0.44874
6,0.443038,0.422105
7,0.421248,0.397799
8,0.400846,0.375761
9,0.380955,0.356263
10,0.363377,0.337733
11,0.346977,0.319109
12,0.332978,0.302934
13,0.320123,0.287595
14,0.305675,0.274398
15,0.294336,0.261083
16,0.28197,0.248936
17,0.270894,0.237926
18,0.260499,0.227303
19,0.249745,0.216631
20,0.240364,0.206615
21,0.230942,0.197194
22,0.222377,0.187819
23,0.213902,0.17953
24,0.20657,0.172128
25,0.199546,0.165072
26,0.192222,0.157896
27,0.185608,0.151663
28,0.179873,0.145441
29,0.173622,0.13973
30,0.167994,0.134481
31,0.162416,0.129537
32,0.15745,0.124635
33,0.152591,0.120193
34,0.148017,0.115838
35,0.14325,0.111557
36,0.138542,0.107724
37,0.134289,0.103608
38,0.129797,0.100712
39,0.125624,0.097206
40,0.121726,0.094135
41,0.118668,0.091794
42,0.11477,0.08874
43,0.11158,0.086558
44,0.108215,0.08423
45,0.104876,0.081854
46,0.102562,0.079441
47,0.099452,0.077267
48,0.096252,0.074666
49,0.093706,0.072387
