,EQBIN_dw,EQBIN_lg
0,0.5703477842801881,0.5770507534477203
1,0.5383810681700463,0.561310141713554
2,0.5272811131296703,0.520433969286962
3,0.5103127336310549,0.5210964438185278
4,0.533862467470387,0.506277938924786
5,0.49434555534999564,0.5197950739375086
6,0.5106097069014504,0.46989046163747195
7,0.5152526531253964,0.48226378040452095
8,0.508295483842902,0.4882285428843206
9,0.4619607022478199,0.49080661567266404
10,0.48457868347783273,0.430750539477363
11,0.4775812427248626,0.4676096891656495
12,0.4548735586213102,0.4481504495010014
13,0.4246322974506539,0.4094181606440535
14,0.4084921226136951,0.4472400597644045
15,0.4006692605408538,0.4571641721247118
16,0.4833556919254376,0.4093108619509002
17,0.4442558998210906,0.3850382873493336
18,0.45874349305621065,0.4061867105300892
19,0.4704801950988508,0.3843933208135585
20,0.4276586766339405,0.40014302256697437
21,0.4811768809563606,0.4040742395956237
22,0.4210136831770243,0.4641976942963056
23,0.3937615594234752,0.40648499100389657
24,0.43038203151719767,0.427606811074626
25,0.42158597514760454,0.42064482463595154
26,0.46270188316469363,0.4157041531738532
27,0.4016079700241725,0.37985574027470614
28,0.45551325932946507,0.40862222824190353
29,0.4039147517551321,0.4340509093287475
30,0.4361611082737673,0.447648288049181
31,0.38438603313456826,0.3958238133565848
32,0.3777797509924411,0.4600855813345569
33,0.4342617913939527,0.40026944059686864
34,0.40732706962815657,0.39568742108076144
35,0.4287552629345997,0.4016520248145204
36,0.38981544195479106,0.38849407447038703
37,0.4004625438174347,0.4527270992363103
38,0.37367298822281375,0.39883479157200213
39,0.39222430200902514,0.37692544098030106
40,0.43892028773597436,0.41905357696386003
41,0.45787487401273436,0.4285069604372273
42,0.3675379749030299,0.42912757562381015
43,0.4452266724937258,0.4321557431233482
44,0.4038368506154035,0.3984985810522447
45,0.4144746250337805,0.396253103189076
46,0.40668913944857676,0.40096987359227326
47,0.4122991193341245,0.4081297623926028
48,0.39065534028286314,0.3672693348721814
49,0.3914733907896882,0.4395780877322664
